source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
Newsweek,"Donald Trump Has 'Hit the Panic Button,' His Former Lawyer Says","Michael Cohen described Trump's handling of classified documents as ""the true danger to our national security"" as the DOJ investigations heat up.",Andrew Stanton,2023-02-11 22:43:59+00:00,https://www.newsweek.com/donald-trump-has-hit-panic-button-his-former-lawyer-says-1780611,-1.0,0.268,0.732,0.0,-0.5106
Newsweek,Trump Rages Over Being Left Out of Conservative Event,"Trump slammed the Club for Growth as ""an assemblage of political misfits, globalists, and losers"" after the group left him off their annual guest list.",Katherine Fung,2023-02-07 19:29:41+00:00,https://www.newsweek.com/trump-rages-left-out-conservative-event-1779604,-1.0,0.307,0.693,0.0,-0.4767
Newsweek,Trump Lashes Out as a Powerful Network of Donors Disappears,"Trump denounced ""globalists"" while insisting that he did not want donations from a group led by conservative billionaire Charles Koch.",Aila Slisco,2023-02-09 23:41:08+00:00,https://www.newsweek.com/donald-trump-lashes-out-powerful-network-donors-disappears-1780275,1.0,0.235,0.49,0.275,0.1027
Newsweek,Jamie Raskin Predicts Donald Trump's 'Almost Inevitable' Indictment,"Raskin said that Trump, whom he called ""a one-man crime wave,"" was culpable for at least one of the criminal charges that he may be facing.",Aila Slisco,2023-02-04 00:14:55+00:00,https://www.newsweek.com/jamie-raskin-predicts-donald-trump-indictment-interview-comments-1778930,0.0,0.0,1.0,0.0,0.0
Newsweek,Taylor Swift's Reaction to Jill Biden's Grammy Appearance Goes Viral,Taylor Swift's indifferent reaction to the appearance of the first lady of the United States at the 2023 Grammy Awards was discussed on social media.,Jamie Burton,2023-02-06 09:20:20+00:00,https://www.newsweek.com/taylor-swift-reaction-jill-biden-grammy-appearance-goes-viral-1779103,0.0,0.0,1.0,0.0,0.0
Newsweek,Trump Envisions What 'Joe Biden's America' Looked Like From Spy Balloon,"In his latest political ad, the former president speculated what America could have looked like from the Chinese spy device that passed over the U.S. last week.",Kaitlin Lewis,2023-02-07 05:55:06+00:00,https://www.newsweek.com/trump-envisions-what-joe-bidens-america-looked-like-spy-balloon-1779368,1.0,0.0,0.8,0.2,0.3612
Newsweek,Ron DeSantis and the Path to GOP Victory in 2024 | Opinion,The idea of a Donald Trump-vs-Ron DeSantis GOP primary showdown is already getting major media play.,Scott Morefield,2023-02-08 11:00:01+00:00,https://www.newsweek.com/ron-desantis-path-gop-victory-2024-opinion-1779303,0.0,0.0,1.0,0.0,0.0
Newsweek,Secret Chinese Spy Balloon Under Donald Trump Passed Through These States,Officials said Chinese balloons travelled into U.S. airspace on at least three occasions during the Trump presidency and once previously during Biden's tenure.,Aleks Phillips,2023-02-07 10:04:04+00:00,https://www.newsweek.com/chinese-spy-balloons-donald-trump-presidency-joe-biden-national-security-1779407,0.0,0.0,1.0,0.0,0.0
Newsweek,Donald Trump and Joe Biden Finally Agree on Something,"Trump is looking to outflank his opponents on cuts to entitlement spending like Medicare and Social Security, knifing his political rivals in the process.",Nick Reynolds,2023-02-10 15:44:25+00:00,https://www.newsweek.com/donald-trump-joe-biden-finally-agree-something-1780446,1.0,0.0,0.706,0.294,0.3612
Newsweek,"Following State Of The Union, Dems Push Biden To Launch Reelection Bid","""He should move as quickly as possible,"" a Democratic strategist told Newsweek. """"I think Biden's going to be very tough to beat.""",Daniel Bush,2023-02-09 17:03:28+00:00,https://www.newsweek.com/following-state-union-dems-push-biden-launch-reelection-bid-1779993,0.0,0.0,1.0,0.0,0.0
Newsweek,Trump's First 2024 Challenger Targets His Greatest Asset,"""Trump, in all due deference, is a real estate builder of large buildings,"" Steve Laffey told Newsweek. ""If we need to build some buildings, we'll call him.""",Katherine Fung,2023-02-10 17:38:44+00:00,https://www.newsweek.com/donald-trump-steve-laffey-2024-challenger-targets-greatest-asset-1780477,1.0,0.0,0.379,0.621,0.802
Reuters,FBI searching Pence’s home in classified documents probe -Justice Dept official,"Published by Reuters By Sarah N. Lynch WASHINGTON (Reuters) – The FBI on Friday conducted a consensual search at the Indianapolis residence of former Vice President Mike Pence, after classified documents were discovered at his house last month, a Justice Depa…",Towleroad,2023-02-10 19:55:28+00:00,"http://rmb.reuters.com/rmd/rss/item/tag:reuters.com,2023:newsml_KBN2UK1HW:5?channel=FES376",1.0,0.0,0.726,0.274,0.5267
Reuters,FBI searching Pence's home in classified documents probe -source,"The FBI on Friday conducted a consensual search at the Indianapolis residence of former Vice President Mike Pence, after classified documents were discovered at his house last month, a person familiar with the matter told Reuters.",,2023-02-10 16:40:34+00:00,https://www.reuters.com/world/us/fbi-searching-pences-home-classified-documents-probe-source-2023-02-10/,0.0,0.0,1.0,0.0,0.0
